bbox,category_id,file_name,x_from,y_from,width,height,class
"[186, 113, 39, 30]",1,0_ (6).jpg,186,113,39,30,teeth
"[191, 80, 39, 35]",1,0_ (6).jpg,191,80,39,35,teeth
"[202, 48, 35, 37]",1,0_ (6).jpg,202,48,35,37,teeth
"[62, 36, 32, 35]",1,1225.jpg,62,36,32,35,teeth
"[59, 71, 35, 37]",1,1225.jpg,59,71,35,37,teeth
"[63, 104, 31, 38]",1,1225.jpg,63,104,31,38,teeth
"[73, 138, 28, 36]",1,1225.jpg,73,138,28,36,teeth
"[81, 172, 24, 31]",1,1225.jpg,81,172,24,31,teeth
"[92, 201, 30, 34]",1,1225.jpg,92,201,30,34,teeth
"[111, 229, 32, 26]",1,1225.jpg,111,229,32,26,teeth
"[142, 240, 27, 16]",1,1225.jpg,142,240,27,16,teeth
"[175, 240, 26, 16]",1,1225.jpg,175,240,26,16,teeth
"[197, 230, 25, 26]",1,1225.jpg,197,230,25,26,teeth
"[219, 203, 29, 30]",1,1225.jpg,219,203,29,30,teeth
"[237, 166, 19, 35]",1,1225.jpg,237,166,19,35,teeth
"[236, 128, 20, 38]",1,1225.jpg,236,128,20,38,teeth
"[238, 91, 18, 37]",1,1225.jpg,238,91,18,37,teeth
"[246, 50, 10, 37]",1,1225.jpg,246,50,10,37,teeth
"[246, 86, 10, 15]",1,1225.jpg,246,86,10,15,teeth
"[214, 198, 39, 40]",2,1225.jpg,214,198,39,40,caries
"[214, 184, 42, 24]",1,680.jpg,214,184,42,24,teeth
"[207, 207, 49, 49]",1,680.jpg,207,207,49,49,teeth
"[173, 191, 43, 23]",1,992.jpg,173,191,43,23,teeth
"[173, 213, 38, 27]",1,992.jpg,173,213,38,27,teeth
"[156, 106, 47, 19]",1,992.jpg,156,106,47,19,teeth
"[141, 85, 53, 24]",1,992.jpg,141,85,53,24,teeth
"[130, 60, 49, 28]",1,992.jpg,130,60,49,28,teeth
"[100, 28, 35, 44]",1,992.jpg,100,28,35,44,teeth
"[4, 22, 96, 47]",1,992.jpg,4,22,96,47,teeth
"[171, 86, 31, 12]",1,158.jpg,171,86,31,12,teeth
"[177, 75, 18, 15]",1,158.jpg,177,75,18,15,teeth
"[159, 66, 16, 17]",1,158.jpg,159,66,16,17,teeth
"[126, 65, 32, 16]",1,158.jpg,126,65,32,16,teeth
"[94, 66, 31, 14]",1,158.jpg,94,66,31,14,teeth
"[72, 70, 22, 12]",1,158.jpg,72,70,22,12,teeth
"[49, 81, 26, 19]",1,158.jpg,49,81,26,19,teeth
"[57, 158, 32, 21]",1,158.jpg,57,158,32,21,teeth
"[66, 178, 28, 17]",1,158.jpg,66,178,28,17,teeth
"[164, 156, 27, 17]",1,158.jpg,164,156,27,17,teeth
"[162, 174, 24, 18]",1,158.jpg,162,174,24,18,teeth
"[172, 70, 28, 25]",2,158.jpg,172,70,28,25,caries
"[76, 26, 65, 31]",1,853.jpg,76,26,65,31,teeth
"[143, 26, 67, 34]",1,853.jpg,143,26,67,34,teeth
"[44, 26, 30, 29]",1,853.jpg,44,26,30,29,teeth
"[1, 37, 46, 48]",1,853.jpg,1,37,46,48,teeth
"[212, 27, 32, 32]",1,853.jpg,212,27,32,32,teeth
"[235, 44, 21, 44]",1,853.jpg,235,44,21,44,teeth
"[50, 13, 55, 25]",1,776.jpg,50,13,55,25,teeth
"[106, 11, 55, 24]",1,776.jpg,106,11,55,24,teeth
"[162, 9, 39, 23]",1,776.jpg,162,9,39,23,teeth
"[203, 16, 37, 30]",1,776.jpg,203,16,37,30,teeth
"[215, 76, 26, 19]",1,776.jpg,215,76,26,19,teeth
"[221, 93, 23, 17]",1,776.jpg,221,93,23,17,teeth
"[1, 32, 44, 25]",1,776.jpg,1,32,44,25,teeth
"[3, 19, 48, 17]",1,776.jpg,3,19,48,17,teeth
"[40, 83, 27, 17]",1,776.jpg,40,83,27,17,teeth
"[100, 98, 28, 6]",1,284.jpg,100,98,28,6,teeth
"[67, 97, 28, 5]",1,284.jpg,67,97,28,5,teeth
"[98, 134, 9, 9]",2,92.jpg,98,134,9,9,caries
"[101, 141, 9, 9]",2,92.jpg,101,141,9,9,caries
"[176, 138, 8, 7]",2,92.jpg,176,138,8,7,caries
"[171, 136, 13, 10]",1,92.jpg,171,136,13,10,teeth
"[166, 148, 12, 9]",1,92.jpg,166,148,12,9,teeth
"[150, 161, 9, 5]",1,92.jpg,150,161,9,5,teeth
"[137, 160, 12, 7]",1,92.jpg,137,160,12,7,teeth
"[125, 160, 11, 7]",1,92.jpg,125,160,11,7,teeth
"[113, 159, 12, 8]",1,92.jpg,113,159,12,8,teeth
"[103, 152, 12, 9]",1,92.jpg,103,152,12,9,teeth
"[100, 142, 13, 11]",1,92.jpg,100,142,13,11,teeth
"[96, 131, 13, 12]",1,92.jpg,96,131,13,12,teeth
"[166, 71, 15, 10]",1,92.jpg,166,71,15,10,teeth
"[105, 46, 44, 17]",1,244.jpg,105,46,44,17,teeth
"[74, 49, 29, 11]",1,244.jpg,74,49,29,11,teeth
"[155, 51, 39, 12]",1,244.jpg,155,51,39,12,teeth
"[214, 64, 25, 16]",1,244.jpg,214,64,25,16,teeth
"[198, 56, 25, 9]",1,244.jpg,198,56,25,9,teeth
"[67, 108, 32, 25]",1,1065.jpg,67,108,32,25,teeth
"[70, 130, 25, 19]",1,1065.jpg,70,130,25,19,teeth
"[61, 144, 39, 23]",1,1065.jpg,61,144,39,23,teeth
"[60, 166, 37, 15]",1,1065.jpg,60,166,37,15,teeth
"[65, 183, 31, 15]",1,1065.jpg,65,183,31,15,teeth
"[74, 199, 23, 23]",1,1065.jpg,74,199,23,23,teeth
"[96, 209, 23, 30]",1,1065.jpg,96,209,23,30,teeth
"[122, 218, 27, 24]",1,1065.jpg,122,218,27,24,teeth
"[151, 220, 31, 23]",1,1065.jpg,151,220,31,23,teeth
"[179, 216, 27, 23]",1,1065.jpg,179,216,27,23,teeth
"[202, 203, 26, 24]",1,1065.jpg,202,203,26,24,teeth
"[214, 188, 27, 24]",1,1065.jpg,214,188,27,24,teeth
"[222, 170, 27, 24]",1,1065.jpg,222,170,27,24,teeth
"[220, 147, 34, 27]",1,1065.jpg,220,147,34,27,teeth
"[227, 130, 26, 23]",1,1065.jpg,227,130,26,23,teeth
"[230, 116, 26, 19]",1,1065.jpg,230,116,26,19,teeth
"[37, 34, 42, 23]",1,1065.jpg,37,34,42,23,teeth
"[44, 20, 44, 18]",1,1065.jpg,44,20,44,18,teeth
"[52, 1, 42, 22]",1,1065.jpg,52,1,42,22,teeth
"[91, 204, 33, 40]",2,1065.jpg,91,204,33,40,caries
"[222, 125, 36, 33]",2,1065.jpg,222,125,36,33,caries
"[169, 5, 41, 53]",1,674.jpg,169,5,41,53,teeth
"[161, 1, 55, 24]",1,674.jpg,161,1,55,24,teeth
"[191, 208, 38, 19]",1,674.jpg,191,208,38,19,teeth
"[180, 224, 46, 32]",1,674.jpg,180,224,46,32,teeth
"[100, 25, 64, 56]",1,977.jpg,100,25,64,56,teeth
"[50, 41, 51, 34]",1,977.jpg,50,41,51,34,teeth
"[166, 30, 57, 47]",1,977.jpg,166,30,57,47,teeth
"[224, 37, 32, 39]",1,977.jpg,224,37,32,39,teeth
"[209, 81, 47, 18]",1,977.jpg,209,81,47,18,teeth
"[198, 101, 58, 24]",1,977.jpg,198,101,58,24,teeth
"[45, 36, 61, 44]",2,977.jpg,45,36,61,44,caries
"[212, 131, 9, 14]",2,1126.jpg,212,131,9,14,caries
"[205, 1, 39, 47]",1,1126.jpg,205,1,39,47,teeth
"[200, 126, 27, 31]",1,1126.jpg,200,126,27,31,teeth
"[1, 124, 24, 30]",1,1126.jpg,1,124,24,30,teeth
"[1, 1, 11, 41]",1,1126.jpg,1,1,11,41,teeth
"[101, 78, 32, 7]",1,469.jpg,101,78,32,7,teeth
"[143, 78, 30, 9]",1,469.jpg,143,78,30,9,teeth
"[177, 90, 17, 15]",1,469.jpg,177,90,17,15,teeth
"[175, 139, 22, 19]",1,469.jpg,175,139,22,19,teeth
"[69, 138, 22, 18]",1,469.jpg,69,138,22,18,teeth
"[172, 85, 27, 25]",2,469.jpg,172,85,27,25,caries
"[87, 45, 39, 20]",1,1073.jpg,87,45,39,20,teeth
"[129, 45, 38, 23]",1,1073.jpg,129,45,38,23,teeth
"[167, 50, 24, 19]",1,1073.jpg,167,50,24,19,teeth
"[184, 60, 21, 25]",1,1073.jpg,184,60,21,25,teeth
"[194, 71, 19, 26]",1,1073.jpg,194,71,19,26,teeth
"[66, 47, 24, 18]",1,1073.jpg,66,47,24,18,teeth
"[55, 54, 26, 27]",1,1073.jpg,55,54,26,27,teeth
"[40, 63, 30, 27]",1,1073.jpg,40,63,30,27,teeth
"[33, 80, 30, 14]",1,1073.jpg,33,80,30,14,teeth
"[98, 49, 69, 9]",1,1120.jpg,98,49,69,9,teeth
"[170, 50, 26, 12]",1,1120.jpg,170,50,26,12,teeth
"[186, 59, 24, 18]",1,1120.jpg,186,59,24,18,teeth
"[193, 69, 31, 14]",1,1120.jpg,193,69,31,14,teeth
"[201, 80, 27, 18]",1,1120.jpg,201,80,27,18,teeth
"[74, 53, 22, 8]",1,1120.jpg,74,53,22,8,teeth
"[59, 62, 17, 13]",1,1120.jpg,59,62,17,13,teeth
"[47, 69, 20, 14]",1,1120.jpg,47,69,20,14,teeth
"[43, 80, 17, 14]",1,1120.jpg,43,80,17,14,teeth
"[46, 160, 19, 17]",1,1120.jpg,46,160,19,17,teeth
"[193, 160, 19, 18]",1,1120.jpg,193,160,19,18,teeth
"[42, 64, 30, 24]",2,1120.jpg,42,64,30,24,caries
"[41, 155, 29, 27]",2,1120.jpg,41,155,29,27,caries
"[188, 155, 29, 28]",2,1120.jpg,188,155,29,28,caries
"[154, 120, 41, 24]",1,962.jpg,154,120,41,24,teeth
"[153, 143, 44, 28]",1,962.jpg,153,143,44,28,teeth
"[165, 30, 58, 20]",1,962.jpg,165,30,58,20,teeth
"[167, 12, 58, 21]",1,962.jpg,167,12,58,21,teeth
"[187, 1, 40, 18]",1,962.jpg,187,1,40,18,teeth
"[239, 52, 17, 19]",2,843.jpg,239,52,17,19,caries
"[1, 42, 43, 29]",1,843.jpg,1,42,43,29,teeth
"[1, 17, 45, 26]",1,843.jpg,1,17,45,26,teeth
"[1, 1, 50, 15]",1,843.jpg,1,1,50,15,teeth
"[225, 53, 31, 40]",1,843.jpg,225,53,31,40,teeth
"[220, 23, 36, 34]",1,843.jpg,220,23,36,34,teeth
"[212, 1, 44, 21]",1,843.jpg,212,1,44,21,teeth
"[1, 180, 37, 34]",1,843.jpg,1,180,37,34,teeth
"[1, 211, 27, 38]",1,843.jpg,1,211,27,38,teeth
"[13, 136, 51, 20]",1,0_ (15).jpg,13,136,51,20,teeth
"[13, 155, 51, 25]",1,0_ (15).jpg,13,155,51,25,teeth
"[23, 177, 37, 13]",1,0_ (15).jpg,23,177,37,13,teeth
"[35, 188, 33, 16]",1,0_ (15).jpg,35,188,33,16,teeth
"[67, 197, 38, 18]",1,0_ (15).jpg,67,197,38,18,teeth
"[106, 195, 37, 24]",1,0_ (15).jpg,106,195,37,24,teeth
"[133, 203, 44, 17]",1,0_ (15).jpg,133,203,44,17,teeth
"[179, 205, 38, 15]",1,0_ (15).jpg,179,205,38,15,teeth
"[208, 195, 33, 20]",1,0_ (15).jpg,208,195,33,20,teeth
"[228, 174, 28, 23]",1,0_ (15).jpg,228,174,28,23,teeth
"[231, 141, 25, 39]",1,0_ (15).jpg,231,141,25,39,teeth
"[229, 63, 27, 32]",1,0_ (15).jpg,229,63,27,32,teeth
"[155, 55, 73, 43]",1,0_ (15).jpg,155,55,73,43,teeth
"[88, 54, 67, 43]",1,0_ (15).jpg,88,54,67,43,teeth
"[43, 57, 41, 33]",1,0_ (15).jpg,43,57,41,33,teeth
"[1, 65, 50, 38]",1,0_ (15).jpg,1,65,50,38,teeth
"[38, 52, 51, 43]",2,0_ (15).jpg,38,52,51,43,caries
"[139, 53, 31, 12]",1,280.jpg,139,53,31,12,teeth
"[106, 52, 30, 13]",1,280.jpg,106,52,30,13,teeth
"[80, 56, 22, 10]",1,280.jpg,80,56,22,10,teeth
"[55, 65, 20, 16]",1,280.jpg,55,65,20,16,teeth
"[171, 56, 21, 12]",1,280.jpg,171,56,21,12,teeth
"[96, 30, 39, 27]",1,844.jpg,96,30,39,27,teeth
"[69, 33, 26, 27]",1,844.jpg,69,33,26,27,teeth
"[39, 43, 30, 22]",1,844.jpg,39,43,30,22,teeth
"[138, 25, 51, 37]",1,844.jpg,138,25,51,37,teeth
"[190, 26, 43, 33]",1,844.jpg,190,26,43,33,teeth
"[233, 28, 21, 35]",1,844.jpg,233,28,21,35,teeth
"[63, 99, 16, 13]",2,0_ (50).jpg,63,99,16,13,caries
"[177, 101, 13, 13]",2,0_ (50).jpg,177,101,13,13,caries
"[54, 62, 27, 17]",1,0_ (50).jpg,54,62,27,17,teeth
"[49, 81, 27, 20]",1,0_ (50).jpg,49,81,27,20,teeth
"[54, 97, 29, 18]",1,0_ (50).jpg,54,97,29,18,teeth
"[62, 115, 24, 16]",1,0_ (50).jpg,62,115,24,16,teeth
"[65, 128, 21, 18]",1,0_ (50).jpg,65,128,21,18,teeth
"[79, 135, 17, 20]",1,0_ (50).jpg,79,135,17,20,teeth
"[95, 141, 20, 19]",1,0_ (50).jpg,95,141,20,19,teeth
"[115, 150, 15, 12]",1,0_ (50).jpg,115,150,15,12,teeth
"[131, 148, 17, 14]",1,0_ (50).jpg,131,148,17,14,teeth
"[149, 146, 16, 12]",1,0_ (50).jpg,149,146,16,12,teeth
"[159, 140, 21, 13]",1,0_ (50).jpg,159,140,21,13,teeth
"[169, 127, 21, 17]",1,0_ (50).jpg,169,127,21,17,teeth
"[172, 115, 21, 13]",1,0_ (50).jpg,172,115,21,13,teeth
"[169, 99, 31, 18]",1,0_ (50).jpg,169,99,31,18,teeth
"[176, 81, 28, 20]",1,0_ (50).jpg,176,81,28,20,teeth
"[174, 65, 24, 17]",1,0_ (50).jpg,174,65,24,17,teeth
"[167, 22, 24, 30]",1,0_ (50).jpg,167,22,24,30,teeth
"[132, 18, 36, 37]",1,0_ (50).jpg,132,18,36,37,teeth
"[93, 16, 36, 36]",1,0_ (50).jpg,93,16,36,36,teeth
"[70, 21, 23, 31]",1,0_ (50).jpg,70,21,23,31,teeth
"[54, 24, 15, 28]",1,0_ (50).jpg,54,24,15,28,teeth
"[40, 32, 14, 19]",1,0_ (50).jpg,40,32,14,19,teeth
"[192, 26, 18, 25]",1,0_ (50).jpg,192,26,18,25,teeth
"[109, 87, 26, 11]",1,468.jpg,109,87,26,11,teeth
"[135, 87, 20, 11]",1,468.jpg,135,87,20,11,teeth
"[92, 91, 15, 8]",1,468.jpg,92,91,15,8,teeth
"[130, 82, 30, 21]",2,468.jpg,130,82,30,21,caries
"[1, 30, 39, 42]",1,569.jpg,1,30,39,42,teeth
"[1, 152, 46, 49]",1,569.jpg,1,152,46,49,teeth
"[1, 208, 41, 48]",1,569.jpg,1,208,41,48,teeth
"[1, 193, 37, 17]",1,569.jpg,1,193,37,17,teeth
"[233, 230, 23, 26]",1,569.jpg,233,230,23,26,teeth
"[232, 73, 24, 21]",1,569.jpg,232,73,24,21,teeth
"[1, 1, 23, 34]",1,569.jpg,1,1,23,34,teeth
"[208, 168, 48, 56]",1,835.jpg,208,168,48,56,teeth
"[240, 135, 16, 29]",1,751.jpg,240,135,16,29,teeth
"[230, 165, 26, 35]",1,751.jpg,230,165,26,35,teeth
"[227, 205, 29, 35]",1,751.jpg,227,205,29,35,teeth
"[225, 242, 31, 14]",1,751.jpg,225,242,31,14,teeth
"[1, 208, 48, 38]",1,751.jpg,1,208,48,38,teeth
"[1, 173, 35, 39]",1,751.jpg,1,173,35,39,teeth
"[1, 144, 20, 30]",1,751.jpg,1,144,20,30,teeth
"[1, 241, 31, 15]",1,751.jpg,1,241,31,15,teeth
"[137, 70, 28, 12]",1,116.jpg,137,70,28,12,teeth
"[108, 71, 29, 11]",1,116.jpg,108,71,29,11,teeth
"[93, 74, 14, 8]",1,116.jpg,93,74,14,8,teeth
"[75, 134, 10, 19]",1,116.jpg,75,134,10,19,teeth
"[165, 72, 16, 11]",1,116.jpg,165,72,16,11,teeth
"[1, 14, 207, 61]",1,551.jpg,1,14,207,61,teeth
"[209, 14, 43, 57]",1,551.jpg,209,14,43,57,teeth
"[227, 68, 29, 27]",1,551.jpg,227,68,29,27,teeth
"[226, 155, 30, 29]",1,551.jpg,226,155,30,29,teeth
"[210, 185, 46, 35]",1,551.jpg,210,185,46,35,teeth
"[212, 219, 44, 37]",1,551.jpg,212,219,44,37,teeth
"[1, 159, 19, 26]",1,551.jpg,1,159,19,26,teeth
"[1, 183, 34, 41]",1,551.jpg,1,183,34,41,teeth
"[1, 222, 34, 26]",1,551.jpg,1,222,34,26,teeth
"[203, 122, 24, 18]",2,1061.jpg,203,122,24,18,caries
"[202, 120, 45, 41]",1,1061.jpg,202,120,45,41,teeth
"[212, 163, 26, 28]",1,1061.jpg,212,163,26,28,teeth
"[206, 191, 30, 24]",1,1061.jpg,206,191,30,24,teeth
"[1, 104, 32, 48]",1,1061.jpg,1,104,32,48,teeth
"[1, 151, 24, 32]",1,1061.jpg,1,151,24,32,teeth
"[1, 163, 31, 43]",1,1061.jpg,1,163,31,43,teeth
"[1, 1, 27, 57]",1,1061.jpg,1,1,27,57,teeth
"[216, 53, 40, 18]",1,1061.jpg,216,53,40,18,teeth
"[231, 22, 25, 33]",1,1061.jpg,231,22,25,33,teeth
"[83, 27, 88, 27]",1,1206.jpg,83,27,88,27,teeth
"[54, 33, 31, 24]",1,1206.jpg,54,33,31,24,teeth
"[27, 41, 30, 25]",1,1206.jpg,27,41,30,25,teeth
"[8, 56, 28, 21]",1,1206.jpg,8,56,28,21,teeth
"[172, 31, 25, 28]",1,1206.jpg,172,31,25,28,teeth
"[196, 42, 24, 30]",1,1206.jpg,196,42,24,30,teeth
"[183, 117, 28, 18]",1,1206.jpg,183,117,28,18,teeth
"[13, 117, 24, 12]",1,1206.jpg,13,117,24,12,teeth
"[178, 112, 38, 28]",2,1206.jpg,178,112,38,28,caries
"[36, 45, 17, 46]",2,0_ (48).jpg,36,45,17,46,caries
"[48, 98, 23, 43]",2,0_ (48).jpg,48,98,23,43,caries
"[183, 95, 29, 47]",2,0_ (48).jpg,183,95,29,47,caries
"[195, 47, 16, 40]",2,0_ (48).jpg,195,47,16,40,caries
"[21, 42, 36, 72]",1,0_ (48).jpg,21,42,36,72,teeth
"[34, 96, 43, 69]",1,0_ (48).jpg,34,96,43,69,teeth
"[52, 146, 32, 55]",1,0_ (48).jpg,52,146,32,55,teeth
"[72, 174, 21, 51]",1,0_ (48).jpg,72,174,21,51,teeth
"[89, 201, 20, 25]",1,0_ (48).jpg,89,201,20,25,teeth
"[109, 202, 19, 26]",1,0_ (48).jpg,109,202,19,26,teeth
"[130, 209, 19, 23]",1,0_ (48).jpg,130,209,19,23,teeth
"[148, 203, 19, 27]",1,0_ (48).jpg,148,203,19,27,teeth
"[161, 176, 23, 52]",1,0_ (48).jpg,161,176,23,52,teeth
"[167, 144, 34, 53]",1,0_ (48).jpg,167,144,34,53,teeth
"[176, 92, 38, 70]",1,0_ (48).jpg,176,92,38,70,teeth
"[187, 40, 34, 65]",1,0_ (48).jpg,187,40,34,65,teeth
"[129, 10, 31, 21]",1,0_ (48).jpg,129,10,31,21,teeth
"[94, 7, 34, 23]",1,0_ (48).jpg,94,7,34,23,teeth
"[66, 141, 25, 14]",1,333.jpg,66,141,25,14,teeth
"[76, 153, 21, 17]",1,333.jpg,76,153,21,17,teeth
"[176, 140, 23, 16]",1,333.jpg,176,140,23,16,teeth
"[168, 164, 14, 12]",1,333.jpg,168,164,14,12,teeth
"[152, 172, 16, 8]",1,333.jpg,152,172,16,8,teeth
"[135, 175, 17, 6]",1,333.jpg,135,175,17,6,teeth
"[120, 173, 15, 7]",1,333.jpg,120,173,15,7,teeth
"[100, 173, 19, 5]",1,333.jpg,100,173,19,5,teeth
"[89, 167, 14, 8]",1,333.jpg,89,167,14,8,teeth
"[177, 112, 34, 43]",1,715.jpg,177,112,34,43,teeth
"[194, 151, 23, 31]",1,715.jpg,194,151,23,31,teeth
"[201, 183, 15, 27]",1,715.jpg,201,183,15,27,teeth
"[1, 142, 27, 43]",1,715.jpg,1,142,27,43,teeth
"[1, 108, 17, 34]",1,715.jpg,1,108,17,34,teeth
"[1, 187, 28, 38]",1,715.jpg,1,187,28,38,teeth
"[189, 146, 33, 41]",2,715.jpg,189,146,33,41,caries
"[190, 157, 20, 24]",1,169.jpg,190,157,20,24,teeth
"[165, 197, 20, 11]",1,169.jpg,165,197,20,11,teeth
"[142, 195, 22, 16]",1,169.jpg,142,195,22,16,teeth
"[120, 195, 23, 16]",1,169.jpg,120,195,23,16,teeth
"[102, 193, 21, 13]",1,169.jpg,102,193,21,13,teeth
"[146, 63, 29, 12]",1,169.jpg,146,63,29,12,teeth
"[117, 65, 24, 9]",1,169.jpg,117,65,24,9,teeth
"[137, 190, 32, 26]",2,169.jpg,137,190,32,26,caries
"[152, 13, 79, 42]",1,970.jpg,152,13,79,42,teeth
"[77, 13, 77, 39]",1,970.jpg,77,13,77,39,teeth
"[30, 28, 42, 32]",1,970.jpg,30,28,42,32,teeth
"[1, 91, 42, 26]",1,970.jpg,1,91,42,26,teeth
"[10, 56, 41, 33]",1,970.jpg,10,56,41,33,teeth
"[234, 27, 22, 29]",1,970.jpg,234,27,22,29,teeth
"[213, 53, 43, 67]",1,970.jpg,213,53,43,67,teeth
"[5, 190, 38, 29]",1,970.jpg,5,190,38,29,teeth
"[119, 58, 6, 8]",2,399.jpg,119,58,6,8,caries
"[125, 54, 24, 12]",1,399.jpg,125,54,24,12,teeth
"[97, 53, 25, 15]",1,399.jpg,97,53,25,15,teeth
"[79, 56, 18, 11]",1,399.jpg,79,56,18,11,teeth
"[148, 56, 19, 10]",1,399.jpg,148,56,19,10,teeth
"[170, 94, 12, 15]",1,399.jpg,170,94,12,15,teeth
"[125, 105, 20, 5]",2,447.jpg,125,105,20,5,caries
"[188, 163, 12, 9]",2,447.jpg,188,163,12,9,caries
"[123, 104, 28, 7]",1,447.jpg,123,104,28,7,teeth
"[89, 106, 30, 7]",1,447.jpg,89,106,30,7,teeth
"[63, 163, 21, 20]",1,447.jpg,63,163,21,20,teeth
"[71, 182, 16, 15]",1,447.jpg,71,182,16,15,teeth
"[185, 160, 19, 19]",1,447.jpg,185,160,19,19,teeth
"[126, 20, 48, 34]",1,1010.jpg,126,20,48,34,teeth
"[76, 18, 48, 32]",1,1010.jpg,76,18,48,32,teeth
"[47, 28, 26, 21]",1,1010.jpg,47,28,26,21,teeth
"[28, 46, 31, 22]",1,1010.jpg,28,46,31,22,teeth
"[14, 92, 33, 23]",1,1010.jpg,14,92,33,23,teeth
"[20, 72, 33, 23]",1,1010.jpg,20,72,33,23,teeth
"[174, 91, 38, 19]",1,1010.jpg,174,91,38,19,teeth
"[179, 75, 35, 21]",1,1010.jpg,179,75,35,21,teeth
"[178, 52, 38, 24]",1,1010.jpg,178,52,38,24,teeth
"[174, 32, 25, 25]",1,1010.jpg,174,32,25,25,teeth
"[182, 154, 32, 28]",1,1010.jpg,182,154,32,28,teeth
"[180, 181, 31, 17]",1,1010.jpg,180,181,31,17,teeth
"[179, 191, 29, 21]",1,1010.jpg,179,191,29,21,teeth
"[152, 203, 38, 28]",1,1010.jpg,152,203,38,28,teeth
"[124, 209, 31, 29]",1,1010.jpg,124,209,31,29,teeth
"[88, 207, 42, 33]",1,1010.jpg,88,207,42,33,teeth
"[63, 209, 26, 31]",1,1010.jpg,63,209,26,31,teeth
"[17, 168, 29, 17]",1,1010.jpg,17,168,29,17,teeth
"[21, 182, 32, 17]",1,1010.jpg,21,182,32,17,teeth
"[83, 202, 52, 43]",2,1010.jpg,83,202,52,43,caries
"[194, 170, 27, 33]",1,744.jpg,194,170,27,33,teeth
"[189, 202, 21, 28]",1,744.jpg,189,202,21,28,teeth
"[183, 219, 19, 26]",1,744.jpg,183,219,19,26,teeth
"[37, 181, 27, 29]",1,744.jpg,37,181,27,29,teeth
"[49, 207, 26, 38]",1,744.jpg,49,207,26,38,teeth
"[189, 165, 37, 43]",2,744.jpg,189,165,37,43,caries
"[116, 51, 29, 14]",2,223.jpg,116,51,29,14,caries
"[82, 50, 29, 15]",2,223.jpg,82,50,29,15,caries
"[46, 77, 17, 13]",2,223.jpg,46,77,17,13,caries
"[116, 49, 30, 21]",1,223.jpg,116,49,30,21,teeth
"[82, 48, 31, 24]",1,223.jpg,82,48,31,24,teeth
"[44, 75, 20, 15]",1,223.jpg,44,75,20,15,teeth
"[127, 102, 10, 9]",2,352.jpg,127,102,10,9,caries
"[112, 97, 41, 15]",1,352.jpg,112,97,41,15,teeth
"[154, 99, 12, 13]",1,352.jpg,154,99,12,13,teeth
"[99, 98, 13, 13]",1,352.jpg,99,98,13,13,teeth
"[90, 106, 11, 13]",1,352.jpg,90,106,11,13,teeth
"[112, 3, 67, 35]",1,1122.jpg,112,3,67,35,teeth
"[45, 3, 65, 36]",1,1122.jpg,45,3,65,36,teeth
"[1, 6, 43, 32]",1,1122.jpg,1,6,43,32,teeth
"[1, 31, 31, 43]",1,1122.jpg,1,31,31,43,teeth
"[178, 6, 44, 28]",1,1122.jpg,178,6,44,28,teeth
"[222, 17, 26, 29]",1,1122.jpg,222,17,26,29,teeth
"[225, 42, 31, 30]",1,1122.jpg,225,42,31,30,teeth
"[72, 79, 37, 21]",1,947.jpg,72,79,37,21,teeth
"[111, 76, 36, 20]",1,947.jpg,111,76,36,20,teeth
"[145, 79, 21, 12]",1,947.jpg,145,79,21,12,teeth
"[167, 83, 16, 14]",1,947.jpg,167,83,16,14,teeth
"[53, 86, 20, 16]",1,947.jpg,53,86,20,16,teeth
"[37, 93, 23, 20]",1,947.jpg,37,93,23,20,teeth
"[67, 74, 47, 31]",2,947.jpg,67,74,47,31,caries
"[105, 70, 36, 22]",1,560.jpg,105,70,36,22,teeth
"[68, 73, 35, 20]",1,560.jpg,68,73,35,20,teeth
"[43, 80, 24, 16]",1,560.jpg,43,80,24,16,teeth
"[32, 92, 23, 29]",1,560.jpg,32,92,23,29,teeth
"[152, 84, 26, 23]",1,560.jpg,152,84,26,23,teeth
"[139, 74, 23, 17]",1,560.jpg,139,74,23,17,teeth
"[105, 42, 28, 21]",1,896.jpg,105,42,28,21,teeth
"[66, 42, 34, 21]",1,896.jpg,66,42,34,21,teeth
"[44, 47, 17, 14]",1,896.jpg,44,47,17,14,teeth
"[135, 52, 24, 29]",1,896.jpg,135,52,24,29,teeth
"[200, 114, 41, 59]",1,1172.jpg,200,114,41,59,teeth
"[186, 212, 39, 33]",1,1172.jpg,186,212,39,33,teeth
"[193, 190, 41, 28]",1,1172.jpg,193,190,41,28,teeth
"[1, 163, 38, 31]",1,1172.jpg,1,163,38,31,teeth
"[1, 140, 39, 25]",1,1172.jpg,1,140,39,25,teeth
"[6, 212, 43, 31]",1,1172.jpg,6,212,43,31,teeth
"[1, 194, 45, 24]",1,1172.jpg,1,194,45,24,teeth
"[1, 207, 53, 41]",2,1172.jpg,1,207,53,41,caries
"[153, 57, 32, 16]",1,681.jpg,153,57,32,16,teeth
"[121, 57, 32, 12]",1,681.jpg,121,57,32,12,teeth
"[102, 58, 17, 12]",1,681.jpg,102,58,17,12,teeth
"[55, 108, 17, 19]",1,681.jpg,55,108,17,19,teeth
"[69, 127, 8, 6]",1,681.jpg,69,127,8,6,teeth
"[75, 132, 12, 8]",1,681.jpg,75,132,12,8,teeth
"[87, 137, 15, 9]",1,681.jpg,87,137,15,9,teeth
